Latitude	Longitude	GUID	lastModified	Family	InstitutionCode	InfraspecificEpithet	Remarks	Collector	Kingdom	Locality	Genus	InfraspecificRank	BasisOfRecord	Phylum	MinimumElevationInMeters	SpecificEpithet	Class	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	Order	Continent	CollectionCode
37.82130	35.11050	265f8c4a-d4fd-4402-bf7c-a6c520d9bca7	Thu Sep 18 14:05:06 CEST 2008	Plumbaginaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Acantholimon		PreservedSpecimen	Magnoliophyta	2350	lycaonicum		Acantholimon lycaonicum Boiss. & Heldr.	TR	1999-08-12 00:00:00.0	ICBN	1510	Boiss. & Heldr.	Nigde	Plumbaginales	Asia	B
37.82130	35.11050	562a4539-72f1-446b-bdcc-01cbff3f6852	Thu Sep 18 14:05:06 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Cruciata		PreservedSpecimen	Magnoliophyta	2350	taurica		Cruciata taurica (Pall. ex Willd.) Ehrend.	TR	1999-08-12 00:00:00.0	ICBN	1511	(Pall. ex Willd.) Ehrend.	Nigde	Rubiales	Asia	B
37.82130	35.11050	be6f121e-cf4a-4437-b043-6f9b892a7085	Thu Sep 18 14:05:06 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Teucrium		PreservedSpecimen	Magnoliophyta	2350	chamaedrys s.l.		Teucrium chamaedrys s.l. L.	TR	1999-08-12 00:00:00.0	ICBN	1512	L.	Nigde	Lamiales	Asia	B
37.82130	35.11050	b8093988-1f0e-46df-9a69-054876fbc2c7	Thu Sep 18 14:05:06 CEST 2008	Rubiaceae	BGBM	elatius		Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Galium	Subspecies	PreservedSpecimen	Magnoliophyta	2350	incanum		Galium incanum subsp. elatius (Boiss.) Ehrend.	TR	1999-08-12 00:00:00.0	ICBN	1513	(Boiss.) Ehrend.	Nigde	Rubiales	Asia	B
37.82130	35.11050	a2830a01-6bc1-44c7-a183-60dba8d01e63	Thu Sep 18 14:05:06 CEST 2008	Scrophulariaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Linaria		PreservedSpecimen	Magnoliophyta	2350	corifolia		Linaria corifolia Desf.	TR	1999-08-12 00:00:00.0	ICBN	1514	Desf.	Nigde	Scrophulariales	Asia	B
37.82130	35.11050	f38d61bc-5974-4ea9-9fdb-0cdde76f44a4	Thu Sep 18 14:05:06 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Asphodeline		PreservedSpecimen	Magnoliophyta	2350	taurica		Asphodeline taurica (Pall.) Kunth	TR	1999-08-12 00:00:00.0	ICBN	1515	(Pall.) Kunth	Nigde	Liliales	Asia	B
37.82130	35.11050	322a3cd2-b157-4398-ad01-8128dc924968	Thu Sep 18 14:05:06 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Marrubium		PreservedSpecimen	Magnoliophyta	2400	cephalanthum		Marrubium cephalanthum Boiss. & Noe	TR	1999-08-12 00:00:00.0	ICBN	1516	Boiss. & Noe	Nigde	Lamiales	Asia	B
37.82130	35.11050	57eb9994-d9c7-48e0-809e-f5c05f8e7adb	Thu Sep 18 14:05:06 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Scorzonera	Variety	PreservedSpecimen	Magnoliophyta	2400	cana		Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	TR	1999-08-12 00:00:00.0	ICBN	1517	(Boiss.) D.F.Chamb.	Nigde	Asterales	Asia	B
37.82130	35.11050	c232f635-d75b-4d87-898a-1d6481188fa8	Thu Sep 18 14:05:06 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	noch unbestimmt !!!		PreservedSpecimen		2400			noch unbestimmt !!!	TR	1999-08-12 00:00:00.0	ICBN	1518		Nigde		Asia	B
37.82130	35.11050	984db720-385d-4fea-b47d-cabc08109b6a	Thu Sep 18 14:05:06 CEST 2008	Linaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Linum		PreservedSpecimen	Magnoliophyta	2400	obtusatum		Linum obtusatum (Boiss.) Stapf	TR	1999-08-12 00:00:00.0	ICBN	1519	(Boiss.) Stapf	Nigde	Linales	Asia	B
36.55700	29.61400	9d7c409d-e25b-4d83-9d63-8c571e78a69a	Thu Sep 18 14:05:06 CEST 2008	Papaveraceae	BGBM	pilosum		Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, 1700m	Papaver	Subspecies	PreservedSpecimen	Magnoliophyta	1700	pilosum		Papaver pilosum subsp. pilosum	TR	1999-06-28 00:00:00.0	ICBN	152		Mugla	Papaverales	Asia	B
37.82130	35.11050	f68f2e73-4da7-491e-a5f5-75cdefd36400	Thu Sep 18 14:05:06 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Salvia		PreservedSpecimen	Magnoliophyta	2400	caespitosa		Salvia caespitosa Benth.	TR	1999-08-12 00:00:00.0	ICBN	1520	Benth.	Nigde	Lamiales	Asia	B
37.82130	35.11050	72306b08-7522-4c61-b16e-4a837127b5c1	Thu Sep 18 14:05:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Minuartia	Variety	PreservedSpecimen	Magnoliophyta	2400	erythrosepala		Minuartia erythrosepala var. erythrosepala	TR	1999-08-12 00:00:00.0	ICBN	1521		Nigde	Caryophyllales	Asia	B
37.82130	35.11050	862a35f9-c816-4fef-ab53-98d54a341d90	Thu Sep 18 14:05:06 CEST 2008	Campanulaceae	BGBM	limonifolium		Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	2400	limonifolium		Asyneuma limonifolium subsp. limonifolium	TR	1999-08-12 00:00:00.0	ICBN	1522		Nigde	Campanulales	Asia	B
37.82130	35.11050	7b424713-9971-4456-a1f2-3c01bb3fc812	Thu Sep 18 14:05:06 CEST 2008	Caryophyllaceae	BGBM	stentoria		Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Silene	Subspecies	PreservedSpecimen	Magnoliophyta	2400	caryophylloides		Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen	TR	1999-08-12 00:00:00.0	ICBN	1523	(Fenzl) Coode & Cullen	Nigde	Caryophyllales	Asia	B
37.82130	35.11050	077837db-eecf-4fec-8a10-7db2e78fd990	Thu Sep 18 14:05:06 CEST 2008	Boraginaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Onosma		PreservedSpecimen	Magnoliophyta	2400	nana		Onosma nana DC.	TR	1999-08-12 00:00:00.0	ICBN	1524	DC.	Nigde	Lamiales	Asia	B
37.82130	35.11050	94571528-f9a5-47fa-8916-3a936824a760	Thu Sep 18 14:05:06 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Galium		PreservedSpecimen	Magnoliophyta	2400	cilicicum		Galium cilicicum Boiss.	TR	1999-08-12 00:00:00.0	ICBN	1525	Boiss.	Nigde	Rubiales	Asia	B
37.82130	35.11050	9dc39496-90c8-489f-9611-f7b61b614686	Thu Sep 18 14:05:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Paronychia		PreservedSpecimen	Magnoliophyta	2400	chionaea		Paronychia chionaea Boiss.	TR	1999-08-12 00:00:00.0	ICBN	1526	Boiss.	Nigde	Caryophyllales	Asia	B
37.82130	35.11050	dafaedc1-8df8-4060-9a04-e497b786f2c1	Thu Sep 18 14:05:06 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Elytrigia		PreservedSpecimen	Magnoliophyta	2350	tauri		Elytrigia tauri (Boiss. & Balansa) Tzvelev.	TR	1999-08-12 00:00:00.0	ICBN	1527	(Boiss. & Balansa) Tzvelev.	Nigde	Cyperales	Asia	B
37.80750	35.12310	e004b2a4-0407-44e1-8803-591e9d2c02e9	Thu Sep 18 14:05:06 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Galium		PreservedSpecimen	Magnoliophyta	2580	aladaghense		Galium aladaghense Parolly	TR	1999-08-12 00:00:00.0	ICBN	1528	Parolly	Nigde	Rubiales	Asia	B
37.80750	35.12310	09baf247-361e-46b1-a0ae-57e4d494b9e6	Thu Sep 18 14:05:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Cerastium		PreservedSpecimen	Magnoliophyta	2580	gnaphalodes		Cerastium gnaphalodes Fenzl	TR	1999-08-12 00:00:00.0	ICBN	1529	Fenzl	Nigde	Caryophyllales	Asia	B
36.55700	29.61400	e1254f66-9553-4539-a2bf-592ccba16014	Thu Sep 18 14:05:06 CEST 2008	Polygonaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, 1700m	Polygonum		PreservedSpecimen	Magnoliophyta	1700	cognatum		Polygonum cognatum C.F.W.Meissn.	TR	1999-06-28 00:00:00.0	ICBN	153	C.F.W.Meissn.	Mugla	Polygonales	Asia	B
37.80750	35.12310	9b81b29d-f713-475d-9562-0138b75a4cbd	Thu Sep 18 14:05:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Arenaria		PreservedSpecimen	Magnoliophyta	2580	balansae		Arenaria balansae Boiss.	TR	1999-08-12 00:00:00.0	ICBN	1530	Boiss.	Nigde	Caryophyllales	Asia	B
37.80750	35.12310	e2f949cc-bb05-4357-b26c-8a83d04a201f	Thu Sep 18 14:05:07 CEST 2008	Scrophulariaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Scrophularia		PreservedSpecimen	Magnoliophyta	2580	rimarum		Scrophularia rimarum Bornm.	TR	1999-08-12 00:00:00.0	ICBN	1531	Bornm.	Nigde	Scrophulariales	Asia	B
37.80750	35.12310	ac5f3219-a9ac-4ddf-8891-8e3085964462	Thu Sep 18 14:05:07 CEST 2008	Euphorbiaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Euphorbia	Variety	PreservedSpecimen	Magnoliophyta	2580	herniariifolia		Euphorbia herniariifolia var. glaberrima Hal.	TR	1999-08-12 00:00:00.0	ICBN	1532	Hal.	Nigde	Euphorbiales	Asia	B
37.80750	35.12310	7a600b06-10f5-4bcd-8fe7-5f9c13f2493c	Thu Sep 18 14:05:07 CEST 2008	Scrophulariaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Veronica		PreservedSpecimen	Magnoliophyta	2580	tauricola		Veronica tauricola Bornm.	TR	1999-08-12 00:00:00.0	ICBN	1533	Bornm.	Nigde	Scrophulariales	Asia	B
37.80750	35.12310	5a665785-8d54-43c8-8b18-3f04ace3be79	Thu Sep 18 14:05:07 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Cruciata		PreservedSpecimen	Magnoliophyta	2580	taurica		Cruciata taurica (Pall. ex Willd.) Ehrend.	TR	1999-08-12 00:00:00.0	ICBN	1534	(Pall. ex Willd.) Ehrend.	Nigde	Rubiales	Asia	B
37.80750	35.12310	25af030c-4ebc-4fdc-854f-13843a921025	Thu Sep 18 14:05:07 CEST 2008	Poaceae	BGBM	anatolica		Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Festuca	Subspecies	PreservedSpecimen	Magnoliophyta	2580	anatolica		Festuca anatolica subsp. anatolica	TR	1999-08-12 00:00:00.0	ICBN	1535		Nigde	Cyperales	Asia	B
37.80750	35.12310	ce74addf-1e00-4bf0-b015-90c425ea612a	Thu Sep 18 14:05:07 CEST 2008	Campanulaceae	BGBM	limonifolium		Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	2580	limonifolium		Asyneuma limonifolium subsp. limonifolium	TR	1999-08-12 00:00:00.0	ICBN	1536		Nigde	Campanulales	Asia	B
37.80750	35.12310	848d4e32-7689-481a-802b-a27a3c958b52	Thu Sep 18 14:05:07 CEST 2008	Apiaceae	BGBM	microcarpum		Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Bunium	Subspecies	PreservedSpecimen	Magnoliophyta	2580	microcarpum		Bunium microcarpum subsp. microcarpum	TR	1999-08-12 00:00:00.0	ICBN	1537		Nigde	Apiales	Asia	B
37.80750	35.12310	b2445522-1b19-47a6-90f5-4211cb12094e	Thu Sep 18 14:05:07 CEST 2008	Hypericaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Hypericum		PreservedSpecimen	Magnoliophyta	2580	crenulatum		Hypericum crenulatum Boiss.	TR	1999-08-12 00:00:00.0	ICBN	1538	Boiss.	Nigde	Malpighiales	Asia	B
37.80750	35.12310	f62c7ccc-e75e-4e09-9d4f-935428854337	Thu Sep 18 14:05:07 CEST 2008	Campanulaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Campanula		PreservedSpecimen	Magnoliophyta	2580	cymbalaria		Campanula cymbalaria Sm.	TR	1999-08-12 00:00:00.0	ICBN	1539	Sm.	Nigde	Campanulales	Asia	B
36.55700	29.61400	c3e8e3f6-4640-426d-9be0-bc536d635e2e	Thu Sep 18 14:05:07 CEST 2008	Campanulaceae	BGBM	linifolium		Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, 1700m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	1700	linifolium		Asyneuma linifolium subsp. linifolium	TR	1999-06-28 00:00:00.0	ICBN	154		Mugla	Campanulales	Asia	B
37.80750	35.12310	62d5352b-5e73-426c-9f10-9dc544cbb506	Thu Sep 18 14:05:07 CEST 2008	Fabaceae	BGBM	hypoleuca		Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Vicia	Subspecies	PreservedSpecimen	Magnoliophyta	2580	alpestris		Vicia alpestris subsp. hypoleuca (Boiss. & Noe) P.H. Davis	TR	1999-08-12 00:00:00.0	ICBN	1540	(Boiss. & Noe) P.H. Davis	Nigde	Fabales	Asia	B
37.80750	35.12310	716cbacf-25b1-4df8-a70f-0ffda0575d43	Thu Sep 18 14:05:07 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Galium		PreservedSpecimen	Magnoliophyta	2580	cf. incanum		Galium cf. incanum Sm.	TR	1999-08-12 00:00:00.0	ICBN	1541	Sm.	Nigde	Rubiales	Asia	B
37.80750	35.12310	42075fc7-f25f-4ff3-ac29-a07518590d53	Thu Sep 18 14:05:07 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Astragalus	Variety	PreservedSpecimen	Magnoliophyta	2580	lineatus		Astragalus lineatus var. lineatus	TR	1999-08-12 00:00:00.0	ICBN	1542		Nigde	Fabales	Asia	B
37.80750	35.12310	b5b5fd0f-cefe-4af9-acf2-dcca1a2dd2ba	Thu Sep 18 14:05:07 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Poa		PreservedSpecimen	Magnoliophyta	2580	psychrophila		Poa psychrophila Boiss. & Heldr.	TR	1999-08-12 00:00:00.0	ICBN	1543	Boiss. & Heldr.	Nigde	Cyperales	Asia	B
37.80750	35.12310	160db91b-d0d0-417c-ac5e-73a3e1814890	Thu Sep 18 14:05:07 CEST 2008	Apiaceae	BGBM			Markus Döring	Plantae	Aladaglari, upper Yalak Deresi between Yalak Bogazi and Çelik Buyduran Pass, 2580m	Heracleum		PreservedSpecimen	Magnoliophyta	2580	humile		Heracleum humile Sm.	TR	1999-08-12 00:00:00.0	ICBN	1544	Sm.	Nigde	Apiales	Asia	B
36.55700	29.61400	4170f2ce-e964-41b4-b1cb-e79054032f89	Thu Sep 18 14:05:07 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, 1700m	Trigonella		PreservedSpecimen	Magnoliophyta	1700	lycica		Trigonella lycica Hub.- Mor.	TR	1999-06-28 00:00:00.0	ICBN	155	Hub.- Mor.	Mugla	Fabales	Asia	B
36.55700	29.61400	39ed0297-c7f3-4033-a219-a07fb2902b90	Thu Sep 18 14:05:07 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, 1700m	Satureja		PreservedSpecimen	Magnoliophyta	1700	graveolens		Satureja graveolens (M.Bieb.) Caruel	TR	1999-06-28 00:00:00.0	ICBN	156	(M.Bieb.) Caruel	Mugla	Lamiales	Asia	B
36.55700	29.61400	f9034ba4-6bca-435b-acc2-6a898debd79b	Thu Sep 18 14:05:07 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Dianthus	Variety	PreservedSpecimen	Magnoliophyta	1800	zonatus		Dianthus zonatus var. zonatus	TR	1999-06-28 00:00:00.0	ICBN	157		Mugla	Caryophyllales	Asia	B
36.55700	29.61400	3b140727-32e7-425a-b5a0-035994bb5d19	Thu Sep 18 14:05:07 CEST 2008	Fabaceae	BGBM	angustifolius		Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Astragalus	Subspecies	PreservedSpecimen	Magnoliophyta	1800	angustifolius		Astragalus angustifolius subsp. angustifolius	TR	1999-06-28 00:00:00.0	ICBN	158		Mugla	Fabales	Asia	B
36.55700	29.61400	ac036d22-1cbd-4684-bc53-7c57eb07332e	Thu Sep 18 14:05:07 CEST 2008	Asteraceae	BGBM	urvillei		Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Centaurea	Subspecies	PreservedSpecimen	Magnoliophyta	1800	urvillei		Centaurea urvillei subsp. urvillei	TR	1999-06-28 00:00:00.0	ICBN	159		Mugla	Asterales	Asia	B
36.55700	29.61400	c07879dc-d68f-4c6f-9f25-14eda160c8dc	Thu Sep 18 14:05:07 CEST 2008	Crassulaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Sedum		PreservedSpecimen	Magnoliophyta	1800	album		Sedum album L.	TR	1999-06-28 00:00:00.0	ICBN	161	L.	Mugla	Rosales	Asia	B
36.55700	29.61400	8eebd280-2a31-45bb-b2bf-bf1243417120	Thu Sep 18 14:05:07 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Ononis	Variety	PreservedSpecimen	Magnoliophyta	1800	adenotricha		Ononis adenotricha var. adenotricha	TR	1999-06-28 00:00:00.0	ICBN	162		Mugla	Fabales	Asia	B
36.56300	29.63000	a9cc6b21-0a42-45ea-a59b-8fab1d0aa31c	Thu Sep 18 14:05:07 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, Uçarsu waterfall, m	Ononis	Variety	PreservedSpecimen	Magnoliophyta	?	adenotricha		Ononis adenotricha var. adenotricha	TR	1999-06-29 00:00:00.0	ICBN	162x1		Mugla	Fabales	Asia	B
36.60000	30.10000	2ab718fd-c117-40ab-bb9c-9b81fa6fc972	Thu Sep 18 14:05:08 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2350m	Ononis	Variety	PreservedSpecimen	Magnoliophyta	2350	adenotricha		Ononis adenotricha var. adenotricha	TR	1999-07-02 00:00:00.0	ICBN	162x16		Antalya	Fabales	Asia	B
36.55700	29.61400	643405a4-934e-4355-b65d-7984977512b9	Thu Sep 18 14:05:08 CEST 2008	Apiaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Scandix		PreservedSpecimen	Magnoliophyta	1800	pecten-veneris		Scandix pecten-veneris L.	TR	1999-06-28 00:00:00.0	ICBN	163	L.	Mugla	Apiales	Asia	B
36.55700	29.61400	004d1151-681c-45fc-89b0-d0cfcbddb89b	Thu Sep 18 14:05:08 CEST 2008	Crassulaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Sedum		PreservedSpecimen	Magnoliophyta	1800	amplexicaule		Sedum amplexicaule DC.	TR	1999-06-28 00:00:00.0	ICBN	164	DC.	Mugla	Rosales	Asia	B
36.55700	29.61400	6bd526ef-fa68-45a2-8b43-b8a9b4488304	Thu Sep 18 14:05:08 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Bromus		PreservedSpecimen	Magnoliophyta	1800	tectorum		Bromus tectorum L.	TR	1999-06-28 00:00:00.0	ICBN	165	L.	Mugla	Cyperales	Asia	B
36.55700	29.61400	9b76d2f6-122d-423e-8cc3-3f3cf8868db3	Thu Sep 18 14:05:08 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Poa		PreservedSpecimen	Magnoliophyta	1800	bulbosa agg.		Poa bulbosa agg. L.	TR	1999-06-28 00:00:00.0	ICBN	166	L.	Mugla	Cyperales	Asia	B
36.55700	29.61400	77401e0e-d838-4134-9446-261636aef8cf	Thu Sep 18 14:05:08 CEST 2008	Violaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Viola		PreservedSpecimen	Magnoliophyta	1800	heldreichiana		Viola heldreichiana Boiss.	TR	1999-06-28 00:00:00.0	ICBN	167	Boiss.	Mugla	Violales	Asia	B
36.55700	29.61400	36b322ec-b338-406c-9436-b099b912fd4a	Thu Sep 18 14:05:08 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Stachys		PreservedSpecimen	Magnoliophyta	1800	spec.		Stachys spec.	TR	1999-06-28 00:00:00.0	ICBN	168		Mugla	Lamiales	Asia	B
36.55700	29.61400	959c05bb-d897-46ae-9ce7-1fddc749a45e	Thu Sep 18 14:05:08 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Satureja		PreservedSpecimen	Magnoliophyta	1800	graveolens		Satureja graveolens (M.Bieb.) Caruel	TR	1999-06-28 00:00:00.0	ICBN	169	(M.Bieb.) Caruel	Mugla	Lamiales	Asia	B
37.07000	28.80000	50ab052d-1789-4a54-8288-84f49673ea48	Thu Sep 18 14:05:08 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, Çiçekbaba Tepesi, 1150m	Centaurea	Variety	PreservedSpecimen	Magnoliophyta	1150	reuterana		Centaurea reuterana var. reuterana	TR	1999-06-19 00:00:00.0	ICBN	17		Mugla	Asterales	Asia	B
36.55700	29.61400	7bffdaeb-70f4-40bb-94e8-d6d88b276e76	Thu Sep 18 14:05:08 CEST 2008	Apiaceae	BGBM	microcarpum		Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Bunium	Subspecies	PreservedSpecimen	Magnoliophyta	1800	microcarpum		Bunium microcarpum subsp. microcarpum	TR	1999-06-28 00:00:00.0	ICBN	170		Mugla	Apiales	Asia	B
36.55700	29.61400	aab75260-a945-4527-908e-4008e4b21c9b	Thu Sep 18 14:05:08 CEST 2008	Lamiaceae	BGBM	chamaedrys		Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Teucrium	Subspecies	PreservedSpecimen	Magnoliophyta	1800	chamaedrys		Teucrium chamaedrys subsp. chamaedrys	TR	1999-06-28 00:00:00.0	ICBN	171		Mugla	Lamiales	Asia	B
36.55700	29.61400	c4843cca-69e5-47d3-b333-4c8130775bd5	Thu Sep 18 14:05:08 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Galium		PreservedSpecimen	Magnoliophyta	1800	cf. incanum		Galium cf. incanum Sm.	TR	1999-06-28 00:00:00.0	ICBN	172	Sm.	Mugla	Rubiales	Asia	B
36.55700	29.61400	1e705f5c-df5c-42f8-90ca-9858c3901c05	Thu Sep 18 14:05:08 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Astragalus		PreservedSpecimen	Magnoliophyta	1800	pinetorum		Astragalus pinetorum Boiss.	TR	1999-06-28 00:00:00.0	ICBN	173	Boiss.	Mugla	Fabales	Asia	B
36.55700	29.61400	798fee91-55e2-4b70-a65b-ecb1c333b7af	Thu Sep 18 14:05:08 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Cruciata		PreservedSpecimen	Magnoliophyta	1800	taurica		Cruciata taurica (Pall. ex Willd.) Ehrend.	TR	1999-06-28 00:00:00.0	ICBN	174	(Pall. ex Willd.) Ehrend.	Mugla	Rubiales	Asia	B
36.55700	29.61400	3b8c9e03-d329-4433-8ad7-a686b533fccb	Thu Sep 18 14:05:08 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Minuartia		PreservedSpecimen	Magnoliophyta	1800	hamata		Minuartia hamata (Hausskn. & Bornm.) Mattf.	TR	1999-06-28 00:00:00.0	ICBN	175	(Hausskn. & Bornm.) Mattf.	Mugla	Caryophyllales	Asia	B
