ipt:coreid	ipt:guid	ipt:link	ipt:modified	Family	InstitutionCode	County	Collector	Kingdom	Locality	Genus	MaximumDepthInMeters	BasisOfRecord	Phylum	MinimumDepthInMeters	MinimumElevationInMeters	Class	ScientificName	NomenclaturalCode	Country	MaximumElevationInMeters	EarliestDateCollected	CatalogNumber	StateProvince	Order	Continent	CollectionCode
8100	abd00129-4673-4081-b226-ce4b0e926775	http://localhost:8080/data/2/abd00129-4673-4081-b226-ce4b0e926775/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		17.4.95 0:00	3575-1				HKU(M)
8101	7a410863-c2a1-4fb3-a195-be6a16079261	http://localhost:8080/data/2/7a410863-c2a1-4fb3-a195-be6a16079261/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Diaporthe pardalota (Mont.) Fuckel	ICZN	AU		17.4.95 0:00	3575-2				HKU(M)
8102	b252954e-4a28-4c10-afca-95d5fa292d35	http://localhost:8080/data/2/b252954e-4a28-4c10-afca-95d5fa292d35/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		17.4.95 0:00	3577				HKU(M)
8103	a4e2c41d-2e09-42bc-bbb6-280034094305	http://localhost:8080/data/2/a4e2c41d-2e09-42bc-bbb6-280034094305/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Brachysporiella gayana Bat.	ICZN	AU		17.4.95 0:00	3579				HKU(M)
8104	ea4db8f5-bd1a-45d0-9bc5-1c67fcc1d0e7	http://localhost:8080/data/2/ea4db8f5-bd1a-45d0-9bc5-1c67fcc1d0e7/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Hydropisphaera ciliata Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		17.4.95 0:00	3581				HKU(M)
8105	a1a3c099-6bbf-405f-a47b-c9cbfb6efa99	http://localhost:8080/data/2/a1a3c099-6bbf-405f-a47b-c9cbfb6efa99/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Helicomyces lilliputeus R.T. Moore	ICZN	AU		17.4.95 0:00	3582-1				HKU(M)
8106	8f8ee19d-b1ff-461b-aacd-c7e09f54a1e6	http://localhost:8080/data/2/8f8ee19d-b1ff-461b-aacd-c7e09f54a1e6/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Linocarpon calamicola J. Fršhl. & K.D. Hyde	ICZN	AU		17.4.95 0:00	3582-2				HKU(M)
8107	dc8d26c8-65b3-4e9a-8c96-91dc5e353c15	http://localhost:8080/data/2/dc8d26c8-65b3-4e9a-8c96-91dc5e353c15/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Circinotrichum palmicolum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		17.4.95 0:00	3582a				HKU(M)
8108	6ec9b3d6-d0e0-4497-863a-5bcc87902a5a	http://localhost:8080/data/2/6ec9b3d6-d0e0-4497-863a-5bcc87902a5a/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Brachysporiella gayana Bat.	ICZN	AU		17.4.95 0:00	3587-1				HKU(M)
8109	b8109273-9f58-4793-acb0-56cfb60726e1	http://localhost:8080/data/2/b8109273-9f58-4793-acb0-56cfb60726e1/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Diaporthe pardalota (Mont.) Fuckel	ICZN	AU		17.4.95 0:00	3587-2				HKU(M)
8110	47cd1ef1-a658-40b7-83c4-0c24bc04020c	http://localhost:8080/data/2/47cd1ef1-a658-40b7-83c4-0c24bc04020c/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		17.4.95 0:00	3588-1				HKU(M)
8111	22dbf63a-01b4-4406-aa5d-913791aec941	http://localhost:8080/data/2/22dbf63a-01b4-4406-aa5d-913791aec941/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		17.4.95 0:00	3589-1				HKU(M)
8112	e299a414-5ae9-4de7-a779-fe87a1107c14	http://localhost:8080/data/2/e299a414-5ae9-4de7-a779-fe87a1107c14/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Helicomyces lilliputeus R.T. Moore	ICZN	AU		17.4.95 0:00	3590				HKU(M)
8113	9e0beabd-03a8-4ee4-9f7e-bb9395d5dc98	http://localhost:8080/data/2/9e0beabd-03a8-4ee4-9f7e-bb9395d5dc98/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Diaporthe pardalota (Mont.) Fuckel	ICZN	AU		17.4.95 0:00	3591-1				HKU(M)
8114	667e33a6-f3ea-4b5c-bcf6-7aa6297fb8b4	http://localhost:8080/data/2/667e33a6-f3ea-4b5c-bcf6-7aa6297fb8b4/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Diaporthe pardalota (Mont.) Fuckel	ICZN	AU		17.4.95 0:00	3591-2				HKU(M)
8115	0fda371e-12c6-47de-8168-0eecfb4ce663	http://localhost:8080/data/2/0fda371e-12c6-47de-8168-0eecfb4ce663/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		17.4.95 0:00	3591-3				HKU(M)
8116	606bea59-15a9-4a97-84d1-723f7129461d	http://localhost:8080/data/2/606bea59-15a9-4a97-84d1-723f7129461d/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		17.4.95 0:00	3591-4				HKU(M)
8117	1edfc6af-6b43-4690-be88-24d36b64679f	http://localhost:8080/data/2/1edfc6af-6b43-4690-be88-24d36b64679f/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Fresh Water Creek State Forest			Specimen					Hyalopycnis blepharistoma (Berk.) Seeler	ICZN	AU		17.4.95 0:00	3592				HKU(M)
8118	2372b8f0-92ab-4eb8-ab82-6ad3403af84a	http://localhost:8080/data/2/2372b8f0-92ab-4eb8-ab82-6ad3403af84a/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Linocarpon calamicola J. Fršhl. & K.D. Hyde	ICZN	AU		14.4.95 0:00	3595				HKU(M)
8119	a265ac72-19a6-42eb-8afc-4cb525572790	http://localhost:8080/data/2/a265ac72-19a6-42eb-8afc-4cb525572790/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3596-1				HKU(M)
8120	84ee8e1f-6c45-48ed-ae09-a9f5e060855b	http://localhost:8080/data/2/84ee8e1f-6c45-48ed-ae09-a9f5e060855b/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Diaporthe pardalota (Mont.) Fuckel	ICZN	AU		14.4.95 0:00	3596-2				HKU(M)
8121	fce0b0fb-d6ec-4553-95d7-0a1e46359758	http://localhost:8080/data/2/fce0b0fb-d6ec-4553-95d7-0a1e46359758/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3597-1				HKU(M)
8122	3fe3878f-b799-49cd-ad5b-6ceb978e58ea	http://localhost:8080/data/2/3fe3878f-b799-49cd-ad5b-6ceb978e58ea/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Linocarpon calamicola J. Fršhl. & K.D. Hyde	ICZN	AU		14.4.95 0:00	3597-2				HKU(M)
8123	d05917bc-7cef-4db3-92ca-0941ffdbd87e	http://localhost:8080/data/2/d05917bc-7cef-4db3-92ca-0941ffdbd87e/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3598-1				HKU(M)
8124	0712b323-c70c-4882-b1ce-876d841c3623	http://localhost:8080/data/2/0712b323-c70c-4882-b1ce-876d841c3623/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3598-2				HKU(M)
8125	5d546df6-7a1e-4499-8f6b-411cab0d670c	http://localhost:8080/data/2/5d546df6-7a1e-4499-8f6b-411cab0d670c/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Endocalyx melanoxanthus (Berk. & Broome) Petch	ICZN	AU		14.4.95 0:00	3598-3				HKU(M)
8126	81db2442-6ac6-458a-8358-b6ddd40fd4c3	http://localhost:8080/data/2/81db2442-6ac6-458a-8358-b6ddd40fd4c3/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		14.4.95 0:00	3598-4				HKU(M)
8127	bd510613-4f38-4322-afaf-4cb14158137e	http://localhost:8080/data/2/bd510613-4f38-4322-afaf-4cb14158137e/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Diplococcium stoveri (M.B. Ellis) R.C. Sinclair, Eicker & Bhat	ICZN	AU		14.4.95 0:00	3601-1				HKU(M)
8128	7d1c7340-a4a5-4c6e-bfa1-c52cbe7070ba	http://localhost:8080/data/2/7d1c7340-a4a5-4c6e-bfa1-c52cbe7070ba/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Endocalyx melanoxanthus (Berk. & Broome) Petch	ICZN	AU		14.4.95 0:00	3601-2				HKU(M)
8129	25b89202-4463-4265-b2c8-530c45c4f13b	http://localhost:8080/data/2/25b89202-4463-4265-b2c8-530c45c4f13b/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3602				HKU(M)
8130	cce7f1fc-da59-44c0-a186-36f3b40eaa31	http://localhost:8080/data/2/cce7f1fc-da59-44c0-a186-36f3b40eaa31/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Brachysporiella gayana Bat.	ICZN	AU		14.4.95 0:00	3603				HKU(M)
8131	9bd22253-2127-4ba8-b0b6-8bdc219c3d03	http://localhost:8080/data/2/9bd22253-2127-4ba8-b0b6-8bdc219c3d03/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Hydropisphaera ciliata Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		14.4.95 0:00	3604-1				HKU(M)
8132	343cabc7-2928-4da9-8122-7dd3b1197800	http://localhost:8080/data/2/343cabc7-2928-4da9-8122-7dd3b1197800/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		14.4.95 0:00	3605-1				HKU(M)
8133	1a778045-4060-4c35-a0f9-83e5671a3dae	http://localhost:8080/data/2/1a778045-4060-4c35-a0f9-83e5671a3dae/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		14.4.95 0:00	3605-2				HKU(M)
8134	0519b2a6-b626-4d2a-943a-231f8465552c	http://localhost:8080/data/2/0519b2a6-b626-4d2a-943a-231f8465552c/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3606-1				HKU(M)
8135	2c361e58-ed90-48c3-930a-4e7ef3570f65	http://localhost:8080/data/2/2c361e58-ed90-48c3-930a-4e7ef3570f65/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		14.4.95 0:00	3606-2				HKU(M)
8136	86550a50-6469-4134-9f65-360a0221ac88	http://localhost:8080/data/2/86550a50-6469-4134-9f65-360a0221ac88/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3607-1				HKU(M)
8137	68d1d3ea-7ee0-42d7-aee3-2cd2a1a67dda	http://localhost:8080/data/2/68d1d3ea-7ee0-42d7-aee3-2cd2a1a67dda/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		14.4.95 0:00	3607-2				HKU(M)
8138	019d9c3b-86f1-4157-af9f-d4fd126cfcaa	http://localhost:8080/data/2/019d9c3b-86f1-4157-af9f-d4fd126cfcaa/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3608-1				HKU(M)
8139	b1b34f73-e905-494c-a320-f73fa3cc8b5e	http://localhost:8080/data/2/b1b34f73-e905-494c-a320-f73fa3cc8b5e/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor		AUSTRALIA, Queensland, Daintree			Specimen					Dictyochaeta coffeae Maggi & Persiani	ICZN	AU		14.4.95 0:00	3608-2				HKU(M)
8140	3225e982-f7af-4de5-882d-c2352f7f78ba	http://localhost:8080/data/2/3225e982-f7af-4de5-882d-c2352f7f78ba/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Dictyosporium sp. 1	ICZN	AU		14.4.95 0:00	3608-3				HKU(M)
8141	3267a26b-8765-4492-a70e-73dc427962f4	http://localhost:8080/data/2/3267a26b-8765-4492-a70e-73dc427962f4/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Helicomyces lilliputeus R.T. Moore	ICZN	AU		14.4.95 0:00	3608-4				HKU(M)
8142	0ef04b11-6181-4ec2-953e-c6a20825f9ab	http://localhost:8080/data/2/0ef04b11-6181-4ec2-953e-c6a20825f9ab/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Linocarpon calamicola J. Fršhl. & K.D. Hyde	ICZN	AU		14.4.95 0:00	3608-5				HKU(M)
8143	60c4c916-7829-4d81-99b7-4fddb2658413	http://localhost:8080/data/2/60c4c916-7829-4d81-99b7-4fddb2658413/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		14.4.95 0:00	3610-1				HKU(M)
8144	e4764b18-7b42-4ab8-a11d-603c390781f7	http://localhost:8080/data/2/e4764b18-7b42-4ab8-a11d-603c390781f7/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Brachysporiella gayana Bat.	ICZN	AU		14.4.95 0:00	3611-1				HKU(M)
8145	5ebf3578-3fc5-4eea-963a-7f97eaef8fa9	http://localhost:8080/data/2/5ebf3578-3fc5-4eea-963a-7f97eaef8fa9/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Brachysporiella gayana Bat.	ICZN	AU		14.4.95 0:00	3611-2				HKU(M)
8146	d06ae38f-4e92-4420-8aad-9b9b6ff5c2eb	http://localhost:8080/data/2/d06ae38f-4e92-4420-8aad-9b9b6ff5c2eb/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Diaporthe pardalota (Mont.) Fuckel	ICZN	AU		14.4.95 0:00	3611-3				HKU(M)
8147	1a3833cf-b328-4023-a822-eaea13ac9ad6	http://localhost:8080/data/2/1a3833cf-b328-4023-a822-eaea13ac9ad6/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Daintree	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Daintree			Specimen					Hydropisphaera ciliata Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		14.4.95 0:00	3613				HKU(M)
8148	a17847ee-9f29-48f7-ad84-87d778d9d5e4	http://localhost:8080/data/2/a17847ee-9f29-48f7-ad84-87d778d9d5e4/detail.html	Thu Sep 25 01:14:01 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Hypocrea nigricans (S. Imai) Yoshim. Doi	ICZN	AU		16.4.95 0:00	3615				HKU(M)
8149	ff9547bd-a92a-4df0-9b06-fbc882eaa404	http://localhost:8080/data/2/ff9547bd-a92a-4df0-9b06-fbc882eaa404/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Diaporthe pardalota (Mont.) Fuckel	ICZN	AU		16.4.95 0:00	3617-1				HKU(M)
8150	8c9e09a1-a94b-4db0-aafc-ac5617720e06	http://localhost:8080/data/2/8c9e09a1-a94b-4db0-aafc-ac5617720e06/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU		Joanne E. Taylor		HONG KONG, Hong Kong Island, Peak Road			Specimen					Dictyochaeta anamorph of Chaetosphaeria callimorpha S. Hughes & W.B. Kendr.	ICZN	HK		27.6.94 0:00	3618-1				HKU(M)
8151	6d353a4c-6111-4147-b7ce-511e551703ee	http://localhost:8080/data/2/6d353a4c-6111-4147-b7ce-511e551703ee/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Guignardia manokwaria K.D. Hyde	ICZN	AU		16.4.95 0:00	3619				HKU(M)
8152	e97b31a7-2c25-4b46-9567-64f9a2df34d0	http://localhost:8080/data/2/e97b31a7-2c25-4b46-9567-64f9a2df34d0/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Arecomyces hedgerii K.D. Hyde	ICZN	AU		16.4.95 0:00	3620-1				HKU(M)
8153	379e9276-b498-4c64-ba05-00cda14e4529	http://localhost:8080/data/2/379e9276-b498-4c64-ba05-00cda14e4529/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Hypocrea nigricans (S. Imai) Yoshim. Doi	ICZN	AU		16.4.95 0:00	3622				HKU(M)
8154	8909adfe-7b89-48ec-aae6-436e21cd8a38	http://localhost:8080/data/2/8909adfe-7b89-48ec-aae6-436e21cd8a38/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Chaetopsina alexandrae Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		16.4.95 0:00	3623-1				HKU(M)
8155	ac989d31-b0df-4e45-a3ef-e9601ee3b8fb	http://localhost:8080/data/2/ac989d31-b0df-4e45-a3ef-e9601ee3b8fb/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Guignardia manokwaria K.D. Hyde	ICZN	AU		16.4.95 0:00	3624				HKU(M)
8156	63aa2595-1a56-4df4-93a8-4b237d6cf7ab	http://localhost:8080/data/2/63aa2595-1a56-4df4-93a8-4b237d6cf7ab/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Arecomyces epigeni K.D. Hyde	ICZN	AU		16.4.95 0:00	3627-1				HKU(M)
8157	15165e38-9c80-4d6b-98f6-15d06af30a81	http://localhost:8080/data/2/15165e38-9c80-4d6b-98f6-15d06af30a81/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Helicomyces torquatus L.C. Lane & Shearer	ICZN	AU		16.4.95 0:00	3630-1				HKU(M)
8158	2e3b7d1e-1cec-4c03-99db-150bd660dced	http://localhost:8080/data/2/2e3b7d1e-1cec-4c03-99db-150bd660dced/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Helicosporium guianensis Linder	ICZN	AU		16.4.95 0:00	3630-2				HKU(M)
8159	cca3369d-475b-4dee-9a0e-57313f25d1da	http://localhost:8080/data/2/cca3369d-475b-4dee-9a0e-57313f25d1da/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		16.4.95 0:00	3632-1				HKU(M)
8160	98a78144-31c2-49dc-aea2-53946bd8e60b	http://localhost:8080/data/2/98a78144-31c2-49dc-aea2-53946bd8e60b/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Linocarpon calamicola J. Fršhl. & K.D. Hyde	ICZN	AU		16.4.95 0:00	3632-2				HKU(M)
8161	22f5d6ff-4444-49cb-92bd-03b8c7724148	http://localhost:8080/data/2/22f5d6ff-4444-49cb-92bd-03b8c7724148/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Linocarpon calamicola J. Fršhl. & K.D. Hyde	ICZN	AU		16.4.95 0:00	3632-3				HKU(M)
8162	d9b5a195-c78f-4ac4-8b31-89d1292dca87	http://localhost:8080/data/2/d9b5a195-c78f-4ac4-8b31-89d1292dca87/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Anthostomella clypeosa Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		16.4.95 0:00	3633-1				HKU(M)
8163	73835046-a16d-48e2-9a24-27becbd5b84c	http://localhost:8080/data/2/73835046-a16d-48e2-9a24-27becbd5b84c/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Arecomyces hedgerii K.D. Hyde	ICZN	AU		16.4.95 0:00	3635-1				HKU(M)
8164	a56b6a7d-2036-470d-b1cd-5d2e7f6dbef4	http://localhost:8080/data/2/a56b6a7d-2036-470d-b1cd-5d2e7f6dbef4/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		16.4.95 0:00	3636-1				HKU(M)
8165	3f2350eb-2c4e-4193-85a6-fb84c665b944	http://localhost:8080/data/2/3f2350eb-2c4e-4193-85a6-fb84c665b944/detail.html	Thu Sep 25 01:14:02 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Linocarpon australiense K.D. Hyde	ICZN	AU		16.4.95 0:00	3637-1				HKU(M)
