"ID","NOMENCLATURAL_CODE","LOCALITY","SCIENTIFIC_NAME","COLLECTOR","ORDER","CATALOG_NUMBER","GENUS","EARLIEST_DATE_COLLECTED","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","CONTINENT","FAMILY","COUNTRY","KINGDOM","MINIMUM_ELEVATION_IN_METERS","STATE_PROVINCE","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","IDENTIFIED_BY","CLASSS","COLLECTION_CODE","SPECIFIC_EPITHET","DECIMAL_LONGITUDE"
"199","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Pterocephalus pinardii Boiss.","Markus Döring","Dipsacales","1212","Pterocephalus","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Dipsacaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","pinardii","35.12990"
"200","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Hypericum crenulatum Boiss.","Markus Döring","Malpighiales","1213","Hypericum","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Hypericaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","crenulatum","35.12990"
"201","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Poa alpina subsp. fallax F.Herm.","Markus Döring","Cyperales","1214","Poa","1999-08-07 00:00:00.0","fallax","PreservedSpecimen","Asia","Poaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","alpina","35.12990"
"202","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Cerastium gnaphalodes Fenzl","Markus Döring","Caryophyllales","1215","Cerastium","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","gnaphalodes","35.12990"
"203","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Sedum album L.","Markus Döring","Rosales","1216","Sedum","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Crassulaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","album","35.12990"
"204","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Onosma nana DC.","Markus Döring","Lamiales","1217","Onosma","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Boraginaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","nana","35.12990"
"205","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2550m","Onosma roussaei DC.","Markus Döring","Lamiales","1217x117","Onosma","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Boraginaceae","TR","Plantae","2550","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","roussaei","35.12990"
"206","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Ebenus laguroides var. cilicica (Boiss.) Bornm.","Markus Döring","Fabales","1218","Ebenus","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","laguroides","35.12990"
"207","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2550m","Ebenus laguroides var. cilicica (Boiss.) Bornm.","Markus Döring","Fabales","1218x117","Ebenus","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2550","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","laguroides","35.12990"
"208","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Allium callidictyon C.A.Meyer ex Kunth","Markus Döring","Liliales","1219","Allium","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","callidictyon","35.12990"
"209","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Alyssum pateri subsp. pateri","Markus Döring","Capparales","122","Alyssum","1999-06-27 00:00:00.0","pateri","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2500","Mugla","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","pateri","29.63000"
"210","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Euphorbia herniariifolia var. herniarifolia","Markus Döring","Euphorbiales","1220","Euphorbia","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Euphorbiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","herniariifolia","35.12990"
"211","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Leontodon oxylepis var. oxylepis","Markus Döring","Asterales","1221","Leontodon","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","oxylepis","35.12990"
"212","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Asperula stricta subsp. latibracteata (Boiss.) Ehrend.","Markus Döring","Rubiales","1222","Asperula","1999-08-07 00:00:00.0","latibracteata","PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","stricta","35.12990"
"213","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Bupleurum falcatum subsp. cernuum (Ten.) Arc.","Markus Döring","Apiales","1223","Bupleurum","1999-08-07 00:00:00.0","cernuum","PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","falcatum","35.12990"
"214","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Bupleurum falcatum subsp. cernuum (Ten.) Arc.","Markus Döring","Apiales","1223x116","Bupleurum","1999-08-07 00:00:00.0","cernuum","PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","falcatum","35.12990"
"215","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Minuartia juniperina (L.) Maire & Petitm.","Markus Döring","Caryophyllales","1224","Minuartia","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","juniperina","35.12990"
"216","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Arenaria kotschyana subsp. kotschyana","Markus Döring","Caryophyllales","1225","Arenaria","1999-08-07 00:00:00.0","kotschyana","PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","kotschyana","35.12990"
"217","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Salvia absconditiflora Greuter & Burdet","Markus Döring","Lamiales","1226","Salvia","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","absconditiflora","35.12990"
"218","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Myosotis alpestris subsp. alpestris","Markus Döring","Lamiales","1227","Myosotis","1999-08-07 00:00:00.0","alpestris","PreservedSpecimen","Asia","Boraginaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","alpestris","35.12990"
"219","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Teucrium chamaedrys subsp. tauricola Rech. f.","Markus Döring","Lamiales","1228","Teucrium","1999-08-07 00:00:00.0","tauricola","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","chamaedrys","35.12990"
"220","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Markus Döring","Asterales","1229","Scorzonera","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","cana","35.12990"
"221","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2550m","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Markus Döring","Asterales","1229x117","Scorzonera","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2550","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","cana","35.12990"
"222","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Veronica cuneifolia subsp. massicytica M.A. Fischer","Markus Döring","Scrophulariales","123","Veronica","1999-06-27 00:00:00.0","massicytica","PreservedSpecimen","Asia","Scrophulariaceae","TR","Plantae","2500","Mugla","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","cuneifolia","29.63000"
"223","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Centaurea reuterana var. phrygia Bornm.","Markus Döring","Asterales","1230","Centaurea","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","reuterana","35.12990"
"224","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2600m","Centaurea reuterana var. phrygia Bornm.","Markus Döring","Asterales","1230x118","Centaurea","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2600","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","reuterana","35.12990"
"225","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Gypsophila laricina Schreb.","Markus Döring","Caryophyllales","1231","Gypsophila","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","laricina","35.12990"
"226","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Genista albida Willd.","Markus Döring","Fabales","1232","Genista","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","albida","35.12990"
"227","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin","Markus Döring","Apiales","1233","Pimpinella","1999-08-07 00:00:00.0","lithophila","PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","tragium","35.12990"
"228","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Astragalus condensatus Ledeb.","Markus Döring","Fabales","1234","Astragalus","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","condensatus","35.12990"
"229","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Poa bulbosa agg. L.","Markus Döring","Cyperales","1235","Poa","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","bulbosa agg.","35.12990"
"230","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Arenaria serpyllifolia L.","Markus Döring","Caryophyllales","1236","Arenaria","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","serpyllifolia","35.12990"
"231","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Muscari cf. neglectum / armeniacum / bourgaei","Markus Döring","Liliales","1237","Muscari","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","cf. neglectum / armeniacum / bourgaei","35.12990"
"232","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2600m","Ornithogalum spec.","Markus Döring","Liliales","1237x118","Ornithogalum","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2600","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","spec.","35.12990"
"233","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Thymus sipyleus var. davisianus Ronniger","Markus Döring","Lamiales","1238","Thymus","1999-08-07 00:00:00.0","sipyleus","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","sipyleus","35.12990"
"234","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Marrubium cephalanthum Boiss. & Noe","Markus Döring","Lamiales","1239","Marrubium","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","cephalanthum","35.12990"
"235","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Alyssum pateri subsp. pateri","Markus Döring","Capparales","124","Alyssum","1999-06-27 00:00:00.0","pateri","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2500","Mugla","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","pateri","29.63000"
"236","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Tanacetum argenteum var. canum","Markus Döring","Asterales","1240","Tanacetum","1999-08-07 00:00:00.0","canum","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","argenteum","35.12990"
"237","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2550m","Tanacetum argenteum var. canum","Markus Döring","Asterales","1240x","Tanacetum","1999-08-07 00:00:00.0","canum","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2550","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","argenteum","35.12990"
"238","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen","Markus Döring","Caryophyllales","1241","Silene","1999-08-07 00:00:00.0","stentoria","PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","caryophylloides","35.12990"
"239","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Alyssum aurantiacum Boiss.","Markus Döring","Capparales","1242","Alyssum","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","aurantiacum","35.12990"
"240","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2550m","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","Markus Döring","Capparales","1242x117","Alyssum","1999-08-07 00:00:00.0","flexibile","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2550","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","condensatum","35.12990"
"241","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","Markus Döring","Capparales","1243","Alyssum","1999-08-07 00:00:00.0","flexibile","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","condensatum","35.12990"
"242","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Galium incanum subsp. elatius (Boiss.) Ehrend.","Markus Döring","Rubiales","1244","Galium","1999-08-07 00:00:00.0","elatius","PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","incanum","35.12990"
"243","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Arabis alpina subsp. brevifolia (DC.) Greuter & Burdet","Markus Döring","Capparales","1245","Arabis","1999-08-07 00:00:00.0","brevifolia","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","alpina","35.12990"
"244","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Bupleurum falcatum subsp. cernuum (Ten.) Arc.","Markus Döring","Apiales","1246","Bupleurum","1999-08-07 00:00:00.0","cernuum","PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","falcatum","35.12990"
"245","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Koeleria macrantha (Ledeb.) Schult.","Markus Döring","Cyperales","1247","Koeleria","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","macrantha","35.12990"
"246","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Festuca anatolica subsp. anatolica","Markus Döring","Cyperales","1248","Festuca","1999-08-07 00:00:00.0","anatolica","PreservedSpecimen","Asia","Poaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","anatolica","35.12990"
"247","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Sesleria alba Sm.","Markus Döring","Cyperales","1249","Sesleria","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","alba","35.12990"
"248","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Saponaria pumilio Boiss.","Markus Döring","Caryophyllales","125","Saponaria","1999-06-27 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2500","Mugla","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","pumilio","29.63000"
"249","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Poa bulbosa agg. L.","Markus Döring","Cyperales","1250","Poa","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","bulbosa agg.","35.12990"
"250","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Elytrigia tauri (Boiss. & Balansa) Tzvelev.","Markus Döring","Cyperales","1251","Elytrigia","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","tauri","35.12990"
"251","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Juniperus excelsa subsp. excelsa","Markus Döring","Pinales","1252","Juniperus","1999-08-07 00:00:00.0","excelsa","PreservedSpecimen","Asia","Cupressaceae","TR","Plantae","2450","Adana","BGBM","Pinophyta","37.82980","Markus Döring",,"B","excelsa","35.12990"
"252","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Asphodeline taurica (Pall.) Kunth","Markus Döring","Liliales","1253","Asphodeline","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2450","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","taurica","35.12990"
"253","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Marrubium bourgaei subsp. bourgaei","Markus Döring","Lamiales","126","Marrubium","1999-06-27 00:00:00.0","bourgaei","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2500","Mugla","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","bourgaei","29.63000"
"254","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Rumex scutatus L.","Markus Döring","Polygonales","1260","Rumex","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Polygonaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","scutatus","35.12990"
"255","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Cyclotrichium origanifolium (Labill.) Manden & Scheng.","Markus Döring","Lamiales","1261","Cyclotrichium","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","origanifolium","35.12990"
"256","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Allium scorodoprasum subsp. rotundum (L.) Stearn","Markus Döring","Liliales","1262","Allium","1999-08-07 00:00:00.0","rotundum","PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","scorodoprasum","35.12990"
"257","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2600m","Allium scorodoprasum subsp. rotundum (L.) Stearn","Markus Döring","Liliales","1262x118","Allium","1999-08-07 00:00:00.0","rotundum","PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2600","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","scorodoprasum","35.12990"
"258","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Orobanche caryophyllacea Sm.","Markus Döring","Scrophulariales","1263","Orobanche","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Orobanchaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","caryophyllacea","35.12990"
"259","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Scutellaria salviifolia Benth.","Markus Döring","Lamiales","1264","Scutellaria","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","salviifolia","35.12990"
"260","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Vicia alpestris subsp. hypoleuca (Boiss. & Noe) P.H. Davis","Markus Döring","Fabales","1265","Vicia","1999-08-07 00:00:00.0","hypoleuca","PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","alpestris","35.12990"
"261","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Cruciata taurica (Pall. ex Willd.) Ehrend.","Markus Döring","Rubiales","1266","Cruciata","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","taurica","35.12990"
"262","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Coluteocarpus vesicaria subsp. vesicaria","Markus Döring","Capparales","1267","Coluteocarpus","1999-08-07 00:00:00.0","vesicaria","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","vesicaria","35.12990"
"263","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Rosa pulverulenta M.Bieb.","Markus Döring","Rosales","1268","Rosa","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Rosaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","pulverulenta","35.12990"
"264","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Cerasus prostrata var. prostrata","Markus Döring","Rosales","1269","Cerasus","1999-08-07 00:00:00.0",,"PreservedSpecimen","Asia","Rosaceae","TR","Plantae","2500","Adana","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","prostrata","35.12990"
"265","ICBN","Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m","Marrubium bourgaei subsp. bourgaei","Markus Döring","Lamiales","126x","Marrubium","1999-06-28 00:00:00.0","bourgaei","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","1810","Mugla","BGBM","Magnoliophyta","36.55700","Markus Döring",,"B","bourgaei","29.61400"
"266","ICBN","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2300m","Marrubium bourgaei subsp. bourgaei","Markus Döring","Lamiales","126x15","Marrubium","1999-07-02 00:00:00.0","bourgaei","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2300","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","bourgaei","30.10000"
"267","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Marrubium bourgaei subsp. bourgaei","Markus Döring","Lamiales","126x25","Marrubium","1999-07-08 00:00:00.0","bourgaei","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2000","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","bourgaei","30.43200"
"268","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Marrubium bourgaei subsp. bourgaei","Markus Döring","Lamiales","126x8","Marrubium","1999-06-27 00:00:00.0","bourgaei","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2400","Mugla","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","bourgaei","29.63000"
"269","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Astragalus angustifolius var. violascens Boiss.","Markus Döring","Fabales","127","Astragalus","1999-06-27 00:00:00.0","angustifolius","PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2500","Mugla","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","angustifolius","29.63000"
