"ID","FAMILY","INSTITUTION_CODE","INFRASPECIFIC_EPITHET","REMARKS","COLLECTOR","KINGDOM","LOCALITY","GENUS","INFRASPECIFIC_RANK","BASIS_OF_RECORD","PHYLUM","SPECIFIC_EPITHET","MINIMUM_ELEVATION_IN_METERS","CLASS","SCIENTIFIC_NAME","NOMENCLATURAL_CODE","EARLIEST_DATE_COLLECTED","COUNTRY","CATALOG_NUMBER","STATE_PROVINCE","AUTHOR_YEAR_OF_SCIENTIFIC_NAME","ORDER","CONTINENT","COLLECTION_CODE"
"4440","Fabaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Astragalus",,"PreservedSpecimen","Magnoliophyta","depressus","2700",,"Astragalus depressus L.","ICBN","1999-07-28 00:00:00.0","TR","889","Nigde","L.","Fabales","Asia","B"
"4441","Liliaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 2150m","Scilla",,"PreservedSpecimen","Magnoliophyta","pleiophylla","2150",,"Scilla pleiophylla Speta","ICBN","1999-06-21 00:00:00.0","TR","89","Mugla","Speta","Liliales","Asia","B"
"4442","Rosaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Alchemilla",,"PreservedSpecimen","Magnoliophyta","paracompactilis","2700",,"Alchemilla paracompactilis Ponert","ICBN","1999-07-28 00:00:00.0","TR","890","Nigde","Ponert","Rosales","Asia","B"
"4443","Rubiaceae","BGBM","grandiflora",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Asperula","Subspecies","PreservedSpecimen","Magnoliophyta","stricta","2700",,"Asperula stricta subsp. grandiflora Schönb.-Tem.","ICBN","1999-07-28 00:00:00.0","TR","891","Nigde","Schönb.-Tem.","Rubiales","Asia","B"
"4444","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Scorzonera","Variety","PreservedSpecimen","Magnoliophyta","cana","2700",,"Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","ICBN","1999-07-28 00:00:00.0","TR","892","Nigde","(Boiss.) D.F.Chamb.","Asterales","Asia","B"
"4445","Hypericaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Hypericum",,"PreservedSpecimen","Magnoliophyta","linarioides","2700",,"Hypericum linarioides Bosse","ICBN","1999-07-28 00:00:00.0","TR","893","Nigde","Bosse","Malpighiales","Asia","B"
"4446","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","erythrosepala","2700",,"Minuartia erythrosepala var. erythrosepala","ICBN","1999-07-28 00:00:00.0","TR","894","Nigde",,"Caryophyllales","Asia","B"
"4447","Caryophyllaceae","BGBM","umbellulifera",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","umbellulifera","2750",,"Minuartia umbellulifera var. umbellulifera","ICBN","1999-07-28 00:00:00.0","TR","895","Nigde",,"Caryophyllales","Asia","B"
"4448","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Silene",,"PreservedSpecimen","Magnoliophyta","odontopetala","2750",,"Silene odontopetala Fenzl","ICBN","1999-07-28 00:00:00.0","TR","896","Nigde","Fenzl","Caryophyllales","Asia","B"
"4449","Linaceae","BGBM","pseudoanatolicum",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Linum","Subspecies","PreservedSpecimen","Magnoliophyta","hirsutum","2750",,"Linum hirsutum subsp. pseudoanatolicum P.H. Davis","ICBN","1999-07-28 00:00:00.0","TR","897","Nigde","P.H. Davis","Linales","Asia","B"
"4450","Lamiaceae","BGBM","citrina",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Stachys","Subspecies","PreservedSpecimen","Magnoliophyta","citrina","2750",,"Stachys citrina subsp. citrina","ICBN","1999-07-28 00:00:00.0","TR","898","Nigde",,"Lamiales","Asia","B"
"4451","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","microcarpum","2750",,"Bunium microcarpum subsp. microcarpum","ICBN","1999-07-28 00:00:00.0","TR","899","Nigde",,"Apiales","Asia","B"
"4452","unbekannt","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, 740m","noch unbestimmt !!!",,"PreservedSpecimen",,,"740",,"noch unbestimmt !!!","ICBN","1999-06-19 00:00:00.0","TR","9","Mugla",,,"Asia","B"
"4453","Lamiaceae","BGBM","chaubardii",,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Thymus","Variety","PreservedSpecimen","Magnoliophyta","longicaulis","1950",,"Thymus longicaulis var. alternatus Jalas","ICBN","1999-06-21 00:00:00.0","TR","90","Mugla","Jalas","Lamiales","Asia","B"
"4454","Poaceae","BGBM","fallax",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Poa","Subspecies","PreservedSpecimen","Magnoliophyta","alpina","2750",,"Poa alpina subsp. fallax F.Herm.","ICBN","1999-07-28 00:00:00.0","TR","900","Nigde","F.Herm.","Cyperales","Asia","B"
"4455","Liliaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Allium",,"PreservedSpecimen","Magnoliophyta","tauricola","2750",,"Allium tauricola Boiss.","ICBN","1999-07-28 00:00:00.0","TR","901","Nigde","Boiss.","Liliales","Asia","B"
"4456","Campanulaceae","BGBM","limonifolium",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","limonifolium","2750",,"Asyneuma limonifolium subsp. limonifolium","ICBN","1999-07-28 00:00:00.0","TR","902","Nigde",,"Campanulales","Asia","B"
"4457","Poaceae","BGBM","epilosa",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Stipa","Subspecies","PreservedSpecimen","Magnoliophyta","pulcherrima","2750",,"Stipa pulcherrima subsp. epilosa (Martinovsky) Tzvelev.","ICBN","1999-07-28 00:00:00.0","TR","903","Nigde","(Martinovsky) Tzvelev.","Cyperales","Asia","B"
"4458","Linaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Linum",,"PreservedSpecimen","Magnoliophyta","empetrifolium","2750",,"Linum empetrifolium (Boiss.) P.H. Davis","ICBN","1999-07-28 00:00:00.0","TR","904","Nigde","(Boiss.) P.H. Davis","Linales","Asia","B"
"4459","Campanulaceae","BGBM","limonifolium",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","limonifolium","2750",,"Asyneuma limonifolium subsp. limonifolium","ICBN","1999-07-28 00:00:00.0","TR","905","Nigde",,"Campanulales","Asia","B"
"4460","Brassicaceae","BGBM","elichrysifolium",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Anchonium","Subspecies","PreservedSpecimen","Magnoliophyta","elichrysifolium","2750",,"Anchonium elichrysifolium subsp. elichrysifolium","ICBN","1999-07-28 00:00:00.0","TR","906","Nigde",,"Capparales","Asia","B"
"4461","Ranunculaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Ranunculus","Variety","PreservedSpecimen","Magnoliophyta","demissus","2750",,"Ranunculus demissus var. major Boiss.","ICBN","1999-07-28 00:00:00.0","TR","907","Nigde","Boiss.","Ranunculales","Asia","B"
"4462","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m","Scorzonera","Variety","PreservedSpecimen","Magnoliophyta","cana","2760",,"Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","ICBN","1999-07-28 00:00:00.0","TR","908","Nigde","(Boiss.) D.F.Chamb.","Asterales","Asia","B"
"4463","Liliaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m","Ornithogalum",,"PreservedSpecimen","Magnoliophyta","comosum","2760",,"Ornithogalum comosum L.","ICBN","1999-07-28 00:00:00.0","TR","909","Nigde","L.","Liliales","Asia","B"
"4464","Asteraceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Centaurea","Variety","PreservedSpecimen","Magnoliophyta","reuterana","1950",,"Centaurea reuterana var. reuterana","ICBN","1999-06-21 00:00:00.0","TR","91","Mugla",,"Asterales","Asia","B"
"4465","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Elytrigia",,"PreservedSpecimen","Magnoliophyta","spec.","2360",,"Elytrigia spec.","ICBN","1999-07-29 00:00:00.0","TR","910","Nigde",,"Cyperales","Asia","B"
"4466","Poaceae","BGBM","tomentellus",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Bromus","Subspecies","PreservedSpecimen","Magnoliophyta","tomentellus","2360",,"Bromus tomentellus subsp. tomentellus","ICBN","1999-07-29 00:00:00.0","TR","911","Nigde",,"Cyperales","Asia","B"
"4467","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Festuca",,"PreservedSpecimen","Magnoliophyta","valesiaca","2360",,"Festuca valesiaca Schleicher ex Gaudin","ICBN","1999-07-29 00:00:00.0","TR","912","Nigde","Schleicher ex Gaudin","Cyperales","Asia","B"
"4468","Lamiaceae","BGBM","globosum",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","globosum","2360",,"Marrubium globosum subsp. globosum","ICBN","1999-07-29 00:00:00.0","TR","913","Nigde",,"Lamiales","Asia","B"
"4469","Lamiaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Phlomis",,"PreservedSpecimen","Magnoliophyta","capitata","2360",,"Phlomis capitata Boiss.","ICBN","1999-07-29 00:00:00.0","TR","914","Nigde","Boiss.","Lamiales","Asia","B"
"4470","Boraginaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Onosma",,"PreservedSpecimen","Magnoliophyta","aucheriana","2360",,"Onosma aucheriana DC.","ICBN","1999-07-29 00:00:00.0","TR","915","Nigde","DC.","Lamiales","Asia","B"
"4471","Fabaceae","BGBM","cadmea",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Onobrychis","Subspecies","PreservedSpecimen","Magnoliophyta","montana","2360",,"Onobrychis montana subsp. cadmea (Boiss.) P.W. Ball","ICBN","1999-07-29 00:00:00.0","TR","916","Nigde","(Boiss.) P.W. Ball","Fabales","Asia","B"
"4472","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Achillea",,"PreservedSpecimen","Magnoliophyta","biebersteinii","2360",,"Achillea biebersteinii Afan.","ICBN","1999-07-29 00:00:00.0","TR","917","Nigde","Afan.","Asterales","Asia","B"
"4473","Rubiaceae","BGBM","verum",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","verum","2360",,"Galium verum subsp. verum","ICBN","1999-07-29 00:00:00.0","TR","918","Nigde",,"Rubiales","Asia","B"
"4474","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Hieracium",,"PreservedSpecimen","Magnoliophyta","pilosella","2360",,"Hieracium pilosella L.","ICBN","1999-07-29 00:00:00.0","TR","919","Nigde","L.","Asterales","Asia","B"
"4475","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°36´82´´, 2080m","Hieracium",,"PreservedSpecimen","Magnoliophyta","pilosella","2080",,"Hieracium pilosella L.","ICBN","1999-07-30 00:00:00.0","TR","919x93","Nigde","L.","Asterales","Asia","B"
"4476","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Alyssum",,"PreservedSpecimen","Magnoliophyta","masmenaeum","1950",,"Alyssum masmenaeum Boiss.","ICBN","1999-06-21 00:00:00.0","TR","92","Mugla","Boiss.","Capparales","Asia","B"
"4477","Brassicaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Alyssum",,"PreservedSpecimen","Magnoliophyta","spec.","2360",,"Alyssum spec.","ICBN","1999-07-29 00:00:00.0","TR","920","Nigde",,"Capparales","Asia","B"
"4478","unbekannt","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2360",,"noch unbestimmt !!!","ICBN","1999-07-29 00:00:00.0","TR","921","Nigde",,,"Asia","B"
"4479","Scrophulariaceae","BGBM","pseudocinerea",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Veronica","Subspecies","PreservedSpecimen","Magnoliophyta","thymoides","2360",,"Veronica thymoides subsp. pseudocinerea M.A.Fischer","ICBN","1999-07-29 00:00:00.0","TR","922","Nigde","M.A.Fischer","Scrophulariales","Asia","B"
"4480","Lamiaceae","BGBM","sipyleus",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Thymus","Variety","PreservedSpecimen","Magnoliophyta","sipyleus","2360",,"Thymus sipyleus var. sipyleus","ICBN","1999-07-29 00:00:00.0","TR","923","Nigde",,"Lamiales","Asia","B"
"4481","Rosaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Potentilla",,"PreservedSpecimen","Magnoliophyta","recta","2360",,"Potentilla recta L.","ICBN","1999-07-29 00:00:00.0","TR","924","Nigde","L.","Rosales","Asia","B"
"4482","Rubiaceae","BGBM","grandiflora",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Asperula","Subspecies","PreservedSpecimen","Magnoliophyta","stricta","2360",,"Asperula stricta subsp. grandiflora Schönb.-Tem.","ICBN","1999-07-29 00:00:00.0","TR","925","Nigde","Schönb.-Tem.","Rubiales","Asia","B"
"4483","Plantaginaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Plantago",,"PreservedSpecimen","Magnoliophyta","media","2360",,"Plantago media L.","ICBN","1999-07-29 00:00:00.0","TR","926","Nigde","L.","Plantaginales","Asia","B"
"4484","Fabaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Astragalus","Variety","PreservedSpecimen","Magnoliophyta","plumosus","2360",,"Astragalus plumosus var. plumosus","ICBN","1999-07-29 00:00:00.0","TR","928","Nigde",,"Fabales","Asia","B"
"4485","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Inula",,"PreservedSpecimen","Magnoliophyta","oculus-christi","2360",,"Inula oculus-christi L.","ICBN","1999-07-29 00:00:00.0","TR","929","Nigde","L.","Asterales","Asia","B"
"4486","Fabaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Genista",,"PreservedSpecimen","Magnoliophyta","sandrasica","1950",,"Genista sandrasica Hartvig & Strid","ICBN","1999-06-21 00:00:00.0","TR","93","Mugla","Hartvig & Strid","Fabales","Asia","B"
"4487","Lamiaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Salvia",,"PreservedSpecimen","Magnoliophyta","argentea","2360",,"Salvia argentea L.","ICBN","1999-07-29 00:00:00.0","TR","930","Nigde","L.","Lamiales","Asia","B"
"4488","Lamiaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Ziziphora",,"PreservedSpecimen","Magnoliophyta","clinopodioides","2360",,"Ziziphora clinopodioides Lam.","ICBN","1999-07-29 00:00:00.0","TR","931","Nigde","Lam.","Lamiales","Asia","B"
"4489","Cuscutaceae","BGBM","balansae",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Cuscuta","Subspecies","PreservedSpecimen","Magnoliophyta","palaestina","2360",,"Cuscuta palaestina subsp. balansae (Yunck.) Plitmann","ICBN","1999-07-29 00:00:00.0","TR","932","Nigde","(Yunck.) Plitmann","Solanales","Asia","B"
"4490","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Koeleria",,"PreservedSpecimen","Magnoliophyta","macrantha","2360",,"Koeleria macrantha (Ledeb.) Schult.","ICBN","1999-07-29 00:00:00.0","TR","933","Nigde","(Ledeb.) Schult.","Cyperales","Asia","B"
"4491","Brassicaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Arabis",,"PreservedSpecimen","Magnoliophyta","androsacea","2360",,"Arabis androsacea Fenzl","ICBN","1999-07-29 00:00:00.0","TR","934","Nigde","Fenzl","Capparales","Asia","B"
"4492","Asteraceae","BGBM","extrarosularis",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Centaurea","Subspecies","PreservedSpecimen","Magnoliophyta","pichleri","2360",,"Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","ICBN","1999-07-29 00:00:00.0","TR","935","Nigde","(Hayek & Siehe) Wagenitz","Asterales","Asia","B"
"4493","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Centaurea",,"PreservedSpecimen","Magnoliophyta","virgata ?A?","2360",,"Centaurea virgata ?A? Lam.","ICBN","1999-07-29 00:00:00.0","TR","936","Nigde","Lam.","Asterales","Asia","B"
