ipt:coreid	ipt:guid	ipt:link	ipt:modified	Family	InstitutionCode	InfraspecificEpithet	Remarks	Collector	Kingdom	Locality	Genus	InfraspecificRank	BasisOfRecord	Phylum	MinimumElevationInMeters	SpecificEpithet	Class	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	Order	Continent	CollectionCode
7224	2746697d-80c2-41cd-a723-3c64d4b5f15d	http://localhost:8080/data/1/2746697d-80c2-41cd-a723-3c64d4b5f15d/detail.html	Thu Sep 25 01:07:09 CEST 2008	Scrophulariaceae	BGBM	ferruginea		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, 1700m	Digitalis	Subspecies	PreservedSpecimen	Magnoliophyta	1700	ferruginea		Digitalis ferruginea subsp. ferruginea	TR	1999-07-08 00:00:00.0	ICBN	328		Antalya	Scrophulariales	Asia	B
7225	05f9d9db-1657-498a-966f-ff218a6a313d	http://localhost:8080/data/1/05f9d9db-1657-498a-966f-ff218a6a313d/detail.html	Thu Sep 25 01:07:09 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, 1700m	Silene	Variety	PreservedSpecimen	Magnoliophyta	1700	armena		Silene armena var. serrulata (Boiss.) Coode & Cullen	TR	1999-07-08 00:00:00.0	ICBN	329	(Boiss.) Coode & Cullen	Antalya	Caryophyllales	Asia	B
7226	bba48fb9-e71b-4553-ba4e-9e41d8b87338	http://localhost:8080/data/1/bba48fb9-e71b-4553-ba4e-9e41d8b87338/detail.html	Thu Sep 25 01:07:09 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, shortly beyond the timberline, 1850m	Hesperis		PreservedSpecimen	Magnoliophyta	1850	bicuspidata		Hesperis bicuspidata (Willd.) Poir.	TR	1999-07-08 00:00:00.0	ICBN	330	(Willd.) Poir.	Antalya	Capparales	Asia	B
7227	f7324686-ea22-47e4-bc5f-0743c8032cd5	http://localhost:8080/data/1/f7324686-ea22-47e4-bc5f-0743c8032cd5/detail.html	Thu Sep 25 01:07:09 CEST 2008	Dipsacaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, shortly beyond the timberline, 1850m	Pterocephalus		PreservedSpecimen	Magnoliophyta	1850	pinardii		Pterocephalus pinardii Boiss.	TR	1999-07-08 00:00:00.0	ICBN	331	Boiss.	Antalya	Dipsacales	Asia	B
7228	546de455-9327-4887-a04e-3281ae424580	http://localhost:8080/data/1/546de455-9327-4887-a04e-3281ae424580/detail.html	Thu Sep 25 01:07:09 CEST 2008	Crassulaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, shortly beyond the timberline, 1850m	Prometheum		PreservedSpecimen	Magnoliophyta	1850	sempervivoides		Prometheum sempervivoides (Fisch. ex M.Bieb.) H.Ohba	TR	1999-07-08 00:00:00.0	ICBN	332	(Fisch. ex M.Bieb.) H.Ohba	Antalya	Rosales	Asia	B
7229	2db6e8df-422f-4003-924c-1360b1394bfc	http://localhost:8080/data/1/2db6e8df-422f-4003-924c-1360b1394bfc/detail.html	Thu Sep 25 01:07:09 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, shortly beyond the timberline, 1850m	Dorystaechas		PreservedSpecimen	Magnoliophyta	1850	hastata		Dorystaechas hastata Boiss. & Heldr.	TR	1999-07-08 00:00:00.0	ICBN	333	Boiss. & Heldr.	Antalya	Lamiales	Asia	B
7230	2bc3951b-ee9e-4635-a79d-19226697e374	http://localhost:8080/data/1/2bc3951b-ee9e-4635-a79d-19226697e374/detail.html	Thu Sep 25 01:07:09 CEST 2008	Scrophulariaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Verbascum	Variety	PreservedSpecimen	Magnoliophyta	2050	cheiranthifolium		Verbascum cheiranthifolium var. cheiranthifolium	TR	1999-07-08 00:00:00.0	ICBN	334		Antalya	Scrophulariales	Asia	B
7231	21e561c2-0202-4c7e-8776-9f3235b23610	http://localhost:8080/data/1/21e561c2-0202-4c7e-8776-9f3235b23610/detail.html	Thu Sep 25 01:07:09 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Silene		PreservedSpecimen	Magnoliophyta	2050	pruinosa		Silene pruinosa Boiss.	TR	1999-07-08 00:00:00.0	ICBN	336	Boiss.	Antalya	Caryophyllales	Asia	B
7232	3507bcfc-2778-470a-a25a-be5e3e39cecd	http://localhost:8080/data/1/3507bcfc-2778-470a-a25a-be5e3e39cecd/detail.html	Thu Sep 25 01:07:09 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Aethionema		PreservedSpecimen	Magnoliophyta	2050	iberideum		Aethionema iberideum (Boiss.) Boiss.	TR	1999-07-08 00:00:00.0	ICBN	337	(Boiss.) Boiss.	Antalya	Capparales	Asia	B
7233	aa5e9acd-b3e8-49f8-8bc2-f34ef5b43a33	http://localhost:8080/data/1/aa5e9acd-b3e8-49f8-8bc2-f34ef5b43a33/detail.html	Thu Sep 25 01:07:09 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Sideritis		PreservedSpecimen	Magnoliophyta	2050	libanotica		Sideritis libanotica Labill.	TR	1999-07-08 00:00:00.0	ICBN	338	Labill.	Antalya	Lamiales	Asia	B
7234	20c02a7c-4ce3-4e2f-a6b9-d65d1d97b492	http://localhost:8080/data/1/20c02a7c-4ce3-4e2f-a6b9-d65d1d97b492/detail.html	Thu Sep 25 01:07:09 CEST 2008	Hypericaceae	BGBM	depilatum		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Hypericum	Variety	PreservedSpecimen	Magnoliophyta	2000	aviculariifolium		Hypericum aviculariifolium var. bourgaei (Boiss.) Robson	TR	1999-07-08 00:00:00.0	ICBN	339	(Boiss.) Robson	Antalya	Malpighiales	Asia	B
7235	353b481f-ccd6-4cb5-b937-1eac900dfc99	http://localhost:8080/data/1/353b481f-ccd6-4cb5-b937-1eac900dfc99/detail.html	Thu Sep 25 01:07:09 CEST 2008	Hypericaceae	BGBM	depilatum		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Hypericum	Variety	PreservedSpecimen	Magnoliophyta	2050	aviculariifolium		Hypericum aviculariifolium var. bourgaei (Boiss.) Robson	TR	1999-07-08 00:00:00.0	ICBN	339x24	(Boiss.) Robson	Antalya	Malpighiales	Asia	B
7236	a77d0df9-7757-4e44-b80b-cc07eb0224ff	http://localhost:8080/data/1/a77d0df9-7757-4e44-b80b-cc07eb0224ff/detail.html	Thu Sep 25 01:07:09 CEST 2008	Dipsacaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Cephalaria		PreservedSpecimen	Magnoliophyta	2000	lycica		Cephalaria lycica K.M.Matthew	TR	1999-07-08 00:00:00.0	ICBN	340	K.M.Matthew	Antalya	Dipsacales	Asia	B
7237	45832f6c-85d8-4ba6-a988-d514c69e04c3	http://localhost:8080/data/1/45832f6c-85d8-4ba6-a988-d514c69e04c3/detail.html	Thu Sep 25 01:07:09 CEST 2008	Fabaceae	BGBM	angustifolius		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Astragalus	Subspecies	PreservedSpecimen	Magnoliophyta	2050	angustifolius		Astragalus angustifolius subsp. angustifolius	TR	1999-07-08 00:00:00.0	ICBN	341		Antalya	Fabales	Asia	B
7238	38757ef9-9e4a-4587-bacb-8fb5d795c556	http://localhost:8080/data/1/38757ef9-9e4a-4587-bacb-8fb5d795c556/detail.html	Thu Sep 25 01:07:09 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Centaurea		PreservedSpecimen	Magnoliophyta	2050	bourgaei		Centaurea bourgaei Boiss.	TR	1999-07-08 00:00:00.0	ICBN	342	Boiss.	Antalya	Asterales	Asia	B
7239	23d84d8c-b732-42e0-9989-271e46c9f921	http://localhost:8080/data/1/23d84d8c-b732-42e0-9989-271e46c9f921/detail.html	Thu Sep 25 01:07:09 CEST 2008	Scrophulariaceae	BGBM	cuneifolia		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Veronica	Subspecies	PreservedSpecimen	Magnoliophyta	2050	cuneifolia		Veronica cuneifolia subsp. cuneifolia	TR	1999-07-08 00:00:00.0	ICBN	343		Antalya	Scrophulariales	Asia	B
7240	92291d42-dcc2-45f5-99a6-a7a0f77c27d0	http://localhost:8080/data/1/92291d42-dcc2-45f5-99a6-a7a0f77c27d0/detail.html	Thu Sep 25 01:07:09 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Cruciata		PreservedSpecimen	Magnoliophyta	2050	taurica		Cruciata taurica (Pall. ex Willd.) Ehrend.	TR	1999-07-08 00:00:00.0	ICBN	344	(Pall. ex Willd.) Ehrend.	Antalya	Rubiales	Asia	B
7241	edf9185e-02aa-4640-8e32-f7fe517f0514	http://localhost:8080/data/1/edf9185e-02aa-4640-8e32-f7fe517f0514/detail.html	Thu Sep 25 01:07:09 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Alyssum		PreservedSpecimen	Magnoliophyta	2050	aurantiacum		Alyssum aurantiacum Boiss.	TR	1999-07-08 00:00:00.0	ICBN	345a	Boiss.	Antalya	Capparales	Asia	B
7242	7ef5ff8d-7fc1-4602-9c55-be10f6d52364	http://localhost:8080/data/1/7ef5ff8d-7fc1-4602-9c55-be10f6d52364/detail.html	Thu Sep 25 01:07:09 CEST 2008	Brassicaceae	BGBM	pateri		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Alyssum	Subspecies	PreservedSpecimen	Magnoliophyta	2050	pateri		Alyssum pateri subsp. pateri	TR	1999-07-08 00:00:00.0	ICBN	345b		Antalya	Capparales	Asia	B
7243	5ec9259d-4c5b-4546-9d14-4b8efc70ee0c	http://localhost:8080/data/1/5ec9259d-4c5b-4546-9d14-4b8efc70ee0c/detail.html	Thu Sep 25 01:07:09 CEST 2008	Rosaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Rosa		PreservedSpecimen	Magnoliophyta	2050	pulverulenta		Rosa pulverulenta M.Bieb.	TR	1999-07-08 00:00:00.0	ICBN	346	M.Bieb.	Antalya	Rosales	Asia	B
7244	b287aaa7-21dd-4fc5-aca8-757772991c70	http://localhost:8080/data/1/b287aaa7-21dd-4fc5-aca8-757772991c70/detail.html	Thu Sep 25 01:07:09 CEST 2008	Rubiaceae	BGBM	centrale		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Galium	Subspecies	PreservedSpecimen	Magnoliophyta	2050	incanum		Galium incanum subsp. centrale Ehrend.	TR	1999-07-08 00:00:00.0	ICBN	347	Ehrend.	Antalya	Rubiales	Asia	B
7245	a2092ba1-88bf-4f2b-b7d2-648d081624eb	http://localhost:8080/data/1/a2092ba1-88bf-4f2b-b7d2-648d081624eb/detail.html	Thu Sep 25 01:07:09 CEST 2008	Boraginaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Alkanna	Variety	PreservedSpecimen	Magnoliophyta	2050	areolata		Alkanna areolata var. areolata	TR	1999-07-08 00:00:00.0	ICBN	348		Antalya	Lamiales	Asia	B
7246	93a050b8-65ab-411e-8980-60e7a04b9c45	http://localhost:8080/data/1/93a050b8-65ab-411e-8980-60e7a04b9c45/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM	tomentellus		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Bromus	Subspecies	PreservedSpecimen	Magnoliophyta	2050	tomentellus		Bromus tomentellus subsp. tomentellus	TR	1999-07-08 00:00:00.0	ICBN	349a		Antalya	Cyperales	Asia	B
7247	9e841adf-0d33-4eeb-a05a-5079b9d670db	http://localhost:8080/data/1/9e841adf-0d33-4eeb-a05a-5079b9d670db/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, 1700m	Milium		PreservedSpecimen	Magnoliophyta	1700	vernale		Milium vernale M.Bieb.	TR	1999-07-08 00:00:00.0	ICBN	349b	M.Bieb.	Antalya	Cyperales	Asia	B
7248	5d7f85f5-1624-4c78-ad85-47f5f172dcc0	http://localhost:8080/data/1/5d7f85f5-1624-4c78-ad85-47f5f172dcc0/detail.html	Thu Sep 25 01:07:09 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, plateau below Çiçekbaba Tepesi, 1900m	Scorzonera		PreservedSpecimen	Magnoliophyta	1900	sandrasica		Scorzonera sandrasica Hartvig & Strid	TR	1999-06-19 00:00:00.0	ICBN	35	Hartvig & Strid	Mugla	Asterales	Asia	B
7249	0d99de90-6a92-4edd-a716-d18996d05508	http://localhost:8080/data/1/0d99de90-6a92-4edd-a716-d18996d05508/detail.html	Thu Sep 25 01:07:09 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, 1600m	noch unbestimmt !!!		PreservedSpecimen		1600			noch unbestimmt !!!	TR	1999-07-08 00:00:00.0	ICBN	350		Antalya		Asia	B
7250	f7051124-b475-406e-a63e-1cf6add42d8a	http://localhost:8080/data/1/f7051124-b475-406e-a63e-1cf6add42d8a/detail.html	Thu Sep 25 01:07:09 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, 1700m	Hieracium		PreservedSpecimen	Magnoliophyta	1700	pilosella		Hieracium pilosella L.	TR	1999-07-08 00:00:00.0	ICBN	351	L.	Antalya	Asterales	Asia	B
7251	724395cc-5cde-477b-b72b-33d4cdca9018	http://localhost:8080/data/1/724395cc-5cde-477b-b72b-33d4cdca9018/detail.html	Thu Sep 25 01:07:09 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Echinops		PreservedSpecimen	Magnoliophyta	2000	emiliae		Echinops emiliae O.Schwarz ex P.H.Davis	TR	1999-07-08 00:00:00.0	ICBN	352	O.Schwarz ex P.H.Davis	Antalya	Asterales	Asia	B
7252	5a699aa4-a128-4712-9308-f7c9f9a46a9e	http://localhost:8080/data/1/5a699aa4-a128-4712-9308-f7c9f9a46a9e/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Elytrigia		PreservedSpecimen	Magnoliophyta	2000	tauri		Elytrigia tauri (Boiss. & Balansa) Tzvelev.	TR	1999-07-08 00:00:00.0	ICBN	353	(Boiss. & Balansa) Tzvelev.	Antalya	Cyperales	Asia	B
7253	e59fb45c-e193-46fe-bd8a-358bba2751e7	http://localhost:8080/data/1/e59fb45c-e193-46fe-bd8a-358bba2751e7/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Koeleria		PreservedSpecimen	Magnoliophyta	2000	macrantha		Koeleria macrantha (Ledeb.) Schult.	TR	1999-07-08 00:00:00.0	ICBN	354	(Ledeb.) Schult.	Antalya	Cyperales	Asia	B
7254	159c4715-c6a6-4ba9-b455-5d07f844d52c	http://localhost:8080/data/1/159c4715-c6a6-4ba9-b455-5d07f844d52c/detail.html	Thu Sep 25 01:07:09 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Ajuga		PreservedSpecimen	Magnoliophyta	2000	vestita		Ajuga vestita Boiss.	TR	1999-07-08 00:00:00.0	ICBN	355	Boiss.	Antalya	Lamiales	Asia	B
7255	8411b668-39ba-4b8e-9608-d511695ea8a3	http://localhost:8080/data/1/8411b668-39ba-4b8e-9608-d511695ea8a3/detail.html	Thu Sep 25 01:07:09 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Minuartia		PreservedSpecimen	Magnoliophyta	2000	leucocephala		Minuartia leucocephala (Boiss.) Mattf.	TR	1999-07-08 00:00:00.0	ICBN	356	(Boiss.) Mattf.	Antalya	Caryophyllales	Asia	B
7256	9f6af92a-7ce0-43d0-bcc2-d39b2d333949	http://localhost:8080/data/1/9f6af92a-7ce0-43d0-bcc2-d39b2d333949/detail.html	Thu Sep 25 01:07:09 CEST 2008	Rubiaceae	BGBM	centrale		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Galium	Subspecies	PreservedSpecimen	Magnoliophyta	2000	incanum		Galium incanum subsp. centrale Ehrend.	TR	1999-07-08 00:00:00.0	ICBN	357	Ehrend.	Antalya	Rubiales	Asia	B
7257	8b09817b-4f20-46a6-affe-3537995d1d7c	http://localhost:8080/data/1/8b09817b-4f20-46a6-affe-3537995d1d7c/detail.html	Thu Sep 25 01:07:09 CEST 2008	Euphorbiaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Euphorbia	Variety	PreservedSpecimen	Magnoliophyta	2000	herniariifolia		Euphorbia herniariifolia var. glaberrima Hal.	TR	1999-07-08 00:00:00.0	ICBN	358	Hal.	Antalya	Euphorbiales	Asia	B
7258	470a27da-fbc6-44ec-a0cf-424d5bcc96bb	http://localhost:8080/data/1/470a27da-fbc6-44ec-a0cf-424d5bcc96bb/detail.html	Thu Sep 25 01:07:09 CEST 2008	Scrophulariaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 1900m	Scrophularia		PreservedSpecimen	Magnoliophyta	1900	candelabrum		Scrophularia candelabrum Heywood	TR	1999-07-08 00:00:00.0	ICBN	359	Heywood	Antalya	Scrophulariales	Asia	B
7259	68d023a5-6915-426c-8708-d5f71ef71cc2	http://localhost:8080/data/1/68d023a5-6915-426c-8708-d5f71ef71cc2/detail.html	Thu Sep 25 01:07:09 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, plateau below Çiçekbaba Tepesi, 1900m	Muscari		PreservedSpecimen	Magnoliophyta	1900	cf. armeniacum		Muscari cf. armeniacum Leichtlin ex Baker	TR	1999-06-19 00:00:00.0	ICBN	36	Leichtlin ex Baker	Mugla	Liliales	Asia	B
7260	a0892db2-bd6d-42f7-8fef-c0d3a1ecfbce	http://localhost:8080/data/1/a0892db2-bd6d-42f7-8fef-c0d3a1ecfbce/detail.html	Thu Sep 25 01:07:09 CEST 2008	Asteraceae	BGBM	anatolica		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Anthemis	Subspecies	PreservedSpecimen	Magnoliophyta	2000	cretica		Anthemis cretica subsp. anatolica (Boiss.) Grierson	TR	1999-07-08 00:00:00.0	ICBN	360	(Boiss.) Grierson	Antalya	Asterales	Asia	B
7261	ca234f58-e4e3-4c97-bdb0-0554d853799f	http://localhost:8080/data/1/ca234f58-e4e3-4c97-bdb0-0554d853799f/detail.html	Thu Sep 25 01:07:09 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 1900m	Centaurea	Variety	PreservedSpecimen	Magnoliophyta	1900	reuterana		Centaurea reuterana var. reuterana	TR	1999-07-08 00:00:00.0	ICBN	361		Antalya	Asterales	Asia	B
7262	6f2b31c6-2553-461a-b0eb-be291f56051a	http://localhost:8080/data/1/6f2b31c6-2553-461a-b0eb-be291f56051a/detail.html	Thu Sep 25 01:07:09 CEST 2008	Scrophulariaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 1900m	Bornmuellerantha		PreservedSpecimen	Magnoliophyta	1900	aucheri		Bornmuellerantha aucheri Boiss.	TR	1999-07-08 00:00:00.0	ICBN	362	Boiss.	Antalya	Scrophulariales	Asia	B
7263	fc861e3a-29d3-4369-9016-a868eecfd756	http://localhost:8080/data/1/fc861e3a-29d3-4369-9016-a868eecfd756/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m	Poa		PreservedSpecimen	Magnoliophyta	2050	bulbosa agg.		Poa bulbosa agg. L.	TR	1999-07-08 00:00:00.0	ICBN	363	L.	Antalya	Cyperales	Asia	B
7264	a3c165df-f53a-41cb-a608-e9786716bac4	http://localhost:8080/data/1/a3c165df-f53a-41cb-a608-e9786716bac4/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, 1700m	Poa		PreservedSpecimen	Magnoliophyta	1700	bulbosa agg.		Poa bulbosa agg. L.	TR	1999-07-08 00:00:00.0	ICBN	364	L.	Antalya	Cyperales	Asia	B
7265	d9b0bf1b-cb5f-45b0-9b29-3c95c3fb8ffd	http://localhost:8080/data/1/d9b0bf1b-cb5f-45b0-9b29-3c95c3fb8ffd/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM	ciliata		Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 1900m	Melica	Subspecies	PreservedSpecimen	Magnoliophyta	1900	ciliata		Melica ciliata subsp. ciliata	TR	1999-07-08 00:00:00.0	ICBN	365		Antalya	Cyperales	Asia	B
7266	fe1b0f2a-2873-4556-bf35-35340553958c	http://localhost:8080/data/1/fe1b0f2a-2873-4556-bf35-35340553958c/detail.html	Thu Sep 25 01:07:09 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Centaurea		PreservedSpecimen	Magnoliophyta	2000	pestalozzae		Centaurea pestalozzae Boiss.	TR	1999-07-08 00:00:00.0	ICBN	366	Boiss.	Antalya	Asterales	Asia	B
7267	d8422329-07dc-43f8-96fc-de9818000026	http://localhost:8080/data/1/d8422329-07dc-43f8-96fc-de9818000026/detail.html	Thu Sep 25 01:07:09 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Sideritis		PreservedSpecimen	Magnoliophyta	2000	libanotica		Sideritis libanotica Labill.	TR	1999-07-08 00:00:00.0	ICBN	367	Labill.	Antalya	Lamiales	Asia	B
7268	bd96a42f-7b62-481a-8024-94cb036bd33e	http://localhost:8080/data/1/bd96a42f-7b62-481a-8024-94cb036bd33e/detail.html	Thu Sep 25 01:07:09 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Ornithogalum		PreservedSpecimen	Magnoliophyta	2000	brevipedicellatum		Ornithogalum brevipedicellatum Boiss. ex Baker	TR	1999-07-08 00:00:00.0	ICBN	368	Boiss. ex Baker	Antalya	Liliales	Asia	B
7269	5d62538e-fc6d-4075-b39e-46afda236559	http://localhost:8080/data/1/5d62538e-fc6d-4075-b39e-46afda236559/detail.html	Thu Sep 25 01:07:09 CEST 2008	Boraginaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Alkanna	Variety	PreservedSpecimen	Magnoliophyta	2000	areolata		Alkanna areolata var. areolata	TR	1999-07-08 00:00:00.0	ICBN	369		Antalya	Lamiales	Asia	B
7270	6957d993-81dc-4f4c-99bd-802c5def002a	http://localhost:8080/data/1/6957d993-81dc-4f4c-99bd-802c5def002a/detail.html	Thu Sep 25 01:07:09 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Aethionema		PreservedSpecimen	Magnoliophyta	2000	iberideum		Aethionema iberideum (Boiss.) Boiss.	TR	1999-07-08 00:00:00.0	ICBN	370	(Boiss.) Boiss.	Antalya	Capparales	Asia	B
7271	978d8a4a-e224-48ac-ad9d-0996fd1d281a	http://localhost:8080/data/1/978d8a4a-e224-48ac-ad9d-0996fd1d281a/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, close to the observatory, 2400m	Elytrigia		PreservedSpecimen	Magnoliophyta	2400	divaricata		Elytrigia divaricata (Boiss. & Balansa) Nevski	TR	1999-07-10 00:00:00.0	ICBN	371	(Boiss. & Balansa) Nevski	Antalya	Cyperales	Asia	B
7272	e3d32699-5499-4061-bb63-235dc0defe20	http://localhost:8080/data/1/e3d32699-5499-4061-bb63-235dc0defe20/detail.html	Thu Sep 25 01:07:09 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m	Koeleria		PreservedSpecimen	Magnoliophyta	2000	macrantha		Koeleria macrantha (Ledeb.) Schult.	TR	1999-07-08 00:00:00.0	ICBN	371x26	(Ledeb.) Schult.	Antalya	Cyperales	Asia	B
7273	71312faf-5eff-402e-bd30-47233018c1d8	http://localhost:8080/data/1/71312faf-5eff-402e-bd30-47233018c1d8/detail.html	Thu Sep 25 01:07:09 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, close to the observatory, 2400m	Minuartia		PreservedSpecimen	Magnoliophyta	2400	pestalozzae		Minuartia pestalozzae (Boiss.) Bornm.	TR	1999-07-10 00:00:00.0	ICBN	372	(Boiss.) Bornm.	Antalya	Caryophyllales	Asia	B
